station,date,market_type,settlement_epoch,timestamp_iso,timezone
KPHX,2026-07-27,HIGH,1785153600,2026-07-27T12:00:00+00:00,America/Phoenix
KPHX,2026-07-27,LOW,1785153600,2026-07-27T12:00:00+00:00,America/Phoenix
KPWM,2026-07-27,HIGH,1785153600,2026-07-27T12:00:00+00:00,America/New_York
KPWM,2026-07-27,LOW,1785153600,2026-07-27T12:00:00+00:00,America/New_York
KSEA,2026-07-27,HIGH,1785153600,2026-07-27T12:00:00+00:00,America/Los_Angeles
KSEA,2026-07-27,LOW,1785153600,2026-07-27T12:00:00+00:00,America/Los_Angeles
KSFO,2026-07-27,HIGH,1785153600,2026-07-27T12:00:00+00:00,America/Los_Angeles
KSFO,2026-07-27,LOW,1785153600,2026-07-27T12:00:00+00:00,America/Los_Angeles
KSLC,2026-07-27,HIGH,1785153600,2026-07-27T12:00:00+00:00,America/Denver
KSLC,2026-07-27,LOW,1785153600,2026-07-27T12:00:00+00:00,America/Denver
KTPA,2026-07-27,HIGH,1785153600,2026-07-27T12:00:00+00:00,America/New_York
KTPA,2026-07-27,LOW,1785153600,2026-07-27T12:00:00+00:00,America/New_York
KATL,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KATL,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KBOS,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KBOS,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KBWI,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KBWI,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KDCA,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KDCA,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KDEN,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/Denver
KDEN,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/Denver
KDFW,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/Chicago
KDFW,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/Chicago
KEWR,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KEWR,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KIAD,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KIAD,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KJFK,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KJFK,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KLAX,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/Los_Angeles
KLAX,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/Los_Angeles
KLGA,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KLGA,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KMIA,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KMIA,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KMSP,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/Chicago
KMSP,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/Chicago
KORD,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/Chicago
KORD,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/Chicago
KPHX,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/Phoenix
KPHX,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/Phoenix
KPWM,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KPWM,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KSEA,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/Los_Angeles
KSEA,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/Los_Angeles
KSFO,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/Los_Angeles
KSFO,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/Los_Angeles
KSLC,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/Denver
KSLC,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/Denver
KTPA,2026-07-28,HIGH,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KTPA,2026-07-28,LOW,1785240000,2026-07-28T12:00:00+00:00,America/New_York
KATL,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KATL,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KBOS,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KBOS,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KBWI,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KBWI,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KDCA,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KDCA,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KDEN,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/Denver
KDEN,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/Denver
KDFW,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/Chicago
KDFW,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/Chicago
KEWR,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KEWR,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KIAD,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KIAD,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KJFK,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KJFK,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KLAX,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/Los_Angeles
KLAX,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/Los_Angeles
KLGA,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KLGA,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KMIA,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KMIA,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KMSP,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/Chicago
KMSP,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/Chicago
KORD,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/Chicago
KORD,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/Chicago
KPHX,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/Phoenix
KPHX,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/Phoenix
KPWM,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KPWM,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KSEA,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/Los_Angeles
KSEA,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/Los_Angeles
KSFO,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/Los_Angeles
KSFO,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/Los_Angeles
KSLC,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/Denver
KSLC,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/Denver
KTPA,2026-07-29,HIGH,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KTPA,2026-07-29,LOW,1785326400,2026-07-29T12:00:00+00:00,America/New_York
KATL,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KATL,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KBOS,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KBOS,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KBWI,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KBWI,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KDCA,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KDCA,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KDEN,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/Denver
KDEN,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/Denver
KDFW,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/Chicago
KDFW,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/Chicago
KEWR,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KEWR,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KIAD,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KIAD,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KJFK,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KJFK,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KLAX,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/Los_Angeles
KLAX,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/Los_Angeles
KLGA,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KLGA,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KMIA,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KMIA,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KMSP,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/Chicago
KMSP,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/Chicago
KORD,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/Chicago
KORD,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/Chicago
KPHX,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/Phoenix
KPHX,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/Phoenix
KPWM,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KPWM,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KSEA,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/Los_Angeles
KSEA,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/Los_Angeles
KSFO,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/Los_Angeles
KSFO,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/Los_Angeles
KSLC,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/Denver
KSLC,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/Denver
KTPA,2026-07-30,HIGH,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KTPA,2026-07-30,LOW,1785412800,2026-07-30T12:00:00+00:00,America/New_York
KATL,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KATL,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KBOS,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KBOS,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KBWI,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KBWI,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KDCA,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KDCA,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KDEN,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/Denver
KDEN,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/Denver
KDFW,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/Chicago
KDFW,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/Chicago
KEWR,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KEWR,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KIAD,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KIAD,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KJFK,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KJFK,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KLAX,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/Los_Angeles
KLAX,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/Los_Angeles
KLGA,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KLGA,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KMIA,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KMIA,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KMSP,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/Chicago
KMSP,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/Chicago
KORD,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/Chicago
KORD,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/Chicago
KPHX,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/Phoenix
KPHX,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/Phoenix
KPWM,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KPWM,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KSEA,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/Los_Angeles
KSEA,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/Los_Angeles
KSFO,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/Los_Angeles
KSFO,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/Los_Angeles
KSLC,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/Denver
KSLC,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/Denver
KTPA,2026-07-31,HIGH,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KTPA,2026-07-31,LOW,1785499200,2026-07-31T12:00:00+00:00,America/New_York
KATL,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KATL,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KBOS,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KBOS,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KBWI,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KBWI,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KDCA,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KDCA,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KDEN,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/Denver
KDEN,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/Denver
KDFW,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/Chicago
KDFW,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/Chicago
KEWR,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KEWR,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KIAD,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KIAD,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KJFK,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KJFK,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KLAX,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/Los_Angeles
KLAX,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/Los_Angeles
KLGA,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KLGA,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KMIA,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KMIA,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KMSP,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/Chicago
KMSP,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/Chicago
KORD,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/Chicago
KORD,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/Chicago
KPHX,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/Phoenix
KPHX,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/Phoenix
KPWM,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KPWM,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KSEA,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/Los_Angeles
KSEA,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/Los_Angeles
KSLC,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/Denver
KSLC,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/Denver
KTPA,2026-08-01,HIGH,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KTPA,2026-08-01,LOW,1785585600,2026-08-01T12:00:00+00:00,America/New_York
KATL,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KATL,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KBOS,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KBOS,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KBWI,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KBWI,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KDCA,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KDCA,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KDEN,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/Denver
KDEN,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/Denver
KDFW,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/Chicago
KDFW,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/Chicago
KEWR,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KEWR,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KIAD,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KIAD,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KJFK,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KJFK,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KLAX,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/Los_Angeles
KLAX,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/Los_Angeles
KLGA,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KLGA,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KMIA,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KMIA,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KMSP,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/Chicago
KMSP,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/Chicago
KORD,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/Chicago
KORD,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/Chicago
KPHX,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/Phoenix
KPHX,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/Phoenix
KPWM,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KPWM,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KSEA,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/Los_Angeles
KSEA,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/Los_Angeles
KSLC,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/Denver
KSLC,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/Denver
KTPA,2026-08-02,HIGH,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KTPA,2026-08-02,LOW,1785672000,2026-08-02T12:00:00+00:00,America/New_York
KATL,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KATL,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KBOS,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KBOS,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KBWI,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KBWI,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KDCA,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KDCA,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KDEN,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/Denver
KDEN,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/Denver
KDFW,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/Chicago
KDFW,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/Chicago
KEWR,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KEWR,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KIAD,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KIAD,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KJFK,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KJFK,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KLAX,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/Los_Angeles
KLAX,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/Los_Angeles
KLGA,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KLGA,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KMIA,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KMIA,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KMSP,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/Chicago
KMSP,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/Chicago
KORD,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/Chicago
KORD,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/Chicago
KPHX,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/Phoenix
KPHX,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/Phoenix
KPWM,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KPWM,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KSEA,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/Los_Angeles
KSEA,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/Los_Angeles
KSLC,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/Denver
KSLC,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/Denver
KTPA,2026-08-03,HIGH,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KTPA,2026-08-03,LOW,1785758400,2026-08-03T12:00:00+00:00,America/New_York
KATL,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KATL,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KBOS,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KBOS,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KBWI,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KBWI,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KDCA,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KDCA,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KDEN,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/Denver
KDEN,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/Denver
KDFW,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/Chicago
KDFW,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/Chicago
KEWR,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KEWR,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KIAD,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KIAD,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/New_York
